@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute exclamation_marks numeric
@attribute question_marks numeric
@attribute dot_marks numeric
@attribute word_count numeric
@attribute happy_emoji numeric
@attribute angry_emoji numeric
@attribute dcs_list_score numeric
@attribute positive_list numeric
@attribute negative_list numeric
@attribute posemo_list numeric
@attribute negemo_list numeric
@data
positive,0,0,1,14,0,0,-0.55,3,0,1,1
objective,0,1,0,15,0,0,0.26,1,0,2,2
positive,0,1,3,16,0,0,-0.85,1,2,0,0
positive,2,0,5,26,0,0,0.21,3,2,1,1
negative,0,0,3,18,0,0,-0.98,2,2,0,0
objective,0,0,1,20,0,0,-1.53,1,1,0,0
neutral,1,1,0,17,0,0,-0.59,0,0,0,0
neutral,0,0,1,28,0,0,-1.90,2,1,1,1
negative,1,0,3,17,0,0,-0.51,1,2,0,0
neutral,0,1,1,23,0,0,-1.54,3,1,1,1
objective,0,1,0,14,0,0,0.21,0,1,0,0
objective,0,0,2,16,0,0,-1.04,0,1,0,0
objective,0,0,1,18,0,0,-0.70,1,1,0,0
objective,0,0,2,25,0,0,-1.44,1,0,0,0
positive,0,0,4,30,0,0,-0.00,4,1,2,2
positive,0,0,1,23,0,0,-0.15,1,3,1,1
neutral,0,0,5,23,0,0,-1.06,0,0,0,0
negative,0,2,2,10,0,0,-0.62,0,0,0,0
objective,0,0,1,19,0,0,-1.28,0,0,0,0
positive,0,1,6,23,0,0,-0.62,4,0,1,1
positive,1,0,0,26,0,0,-0.60,2,1,1,1
neutral,0,0,3,14,0,0,-0.61,0,0,2,2
neutral,0,0,3,21,0,0,0.29,1,0,1,1
objective,0,0,3,23,0,0,-1.39,0,2,0,0
negative,0,2,1,18,0,0,0.32,0,0,0,0
objective,0,0,6,26,0,0,0.28,1,3,0,0
positive,3,0,0,22,0,0,-1.65,2,1,2,2
positive,0,0,1,14,0,0,-0.69,1,1,0,0
positive,2,0,6,26,0,0,0.30,2,0,2,2
positive,0,0,0,14,0,0,-0.49,2,1,1,1
negative,0,1,2,23,0,0,-2.02,1,1,1,1
negative,1,1,0,24,0,0,-0.64,2,0,2,2
negative,0,0,1,19,0,0,-2.99,0,1,0,0
objective,0,0,4,23,0,0,-0.58,0,3,0,0
objective,0,1,1,19,0,0,-2.46,1,3,0,0
objective,2,0,0,24,0,0,-1.46,0,0,1,1
objective,1,1,0,11,0,0,-0.09,1,0,1,1
positive,1,0,2,17,0,0,0.52,2,2,2,2
negative,1,0,3,10,0,0,0.99,3,2,2,2
objective,0,0,1,24,0,0,-2.03,0,1,0,0
positive,0,1,5,25,1,0,-0.05,3,1,1,1
negative,0,1,0,11,0,0,-0.00,1,0,1,1
negative,0,1,1,27,0,0,-1.26,2,1,1,1
objective,0,0,2,21,0,0,-1.37,2,2,1,1
positive,0,0,5,17,0,0,-0.92,0,0,1,1
neutral,0,1,0,17,0,0,-1.28,1,1,0,0
positive,0,0,1,13,0,0,-0.28,0,0,0,0
negative,0,0,4,18,0,0,-0.28,0,2,0,0
positive,1,0,2,24,1,0,0.12,4,4,1,1
positive,0,0,0,12,0,0,-0.88,1,0,1,1
objective,1,2,1,25,0,0,-1.53,0,1,0,0
positive,0,0,1,26,0,0,-0.35,4,0,2,2
negative,0,2,0,10,0,0,-0.58,1,0,0,0
neutral,0,0,1,9,0,0,-0.59,0,1,0,0
negative,0,0,1,25,0,0,-0.48,0,0,1,1
positive,0,0,4,19,0,0,1.38,3,2,1,1
positive,0,0,1,23,0,0,-0.13,0,0,1,1
neutral,0,0,3,15,0,0,-1.60,1,2,0,0
positive,1,0,4,20,0,0,0.24,3,1,1,1
negative,0,0,9,26,0,1,-0.42,1,3,0,0
objective,1,0,0,27,0,0,-0.53,2,2,0,0
negative,0,0,0,19,0,0,-0.90,1,1,1,1
positive,1,0,0,25,0,0,-0.99,1,1,1,1
positive,0,1,0,17,0,0,-0.51,0,1,1,1
positive,0,1,6,30,0,0,-1.26,2,1,0,0
objective,0,0,1,15,0,0,-0.13,0,2,0,0
positive,1,0,0,6,0,0,0.33,2,0,1,1
positive,0,0,1,12,0,0,-0.99,1,0,1,1
neutral,1,0,3,15,0,0,-0.56,0,0,1,1
neutral,0,0,4,36,0,0,-2.76,4,2,1,1
neutral,0,0,5,23,0,0,-0.85,3,2,0,0
positive,0,0,0,16,0,0,-1.68,0,3,0,0
positive,5,0,8,28,0,0,-2.59,0,1,1,1
objective,1,0,1,15,0,0,-0.43,2,1,0,0
negative,0,0,5,26,0,0,-0.78,1,0,1,1
negative,0,0,4,19,0,0,-0.05,1,0,0,0
negative,0,0,3,30,0,0,-0.37,3,3,0,0
neutral,0,1,4,24,0,0,-2.27,0,1,0,0
neutral,0,2,1,25,0,0,-0.40,2,3,2,2
negative,0,0,1,25,0,0,-1.28,1,1,0,0
positive,0,0,5,23,0,0,-1.94,1,0,1,1
neutral,0,0,4,25,0,0,-1.55,0,0,0,0
neutral,0,0,1,12,0,0,0.29,0,0,1,1
negative,0,0,1,11,0,0,-0.99,0,0,0,0
positive,0,0,2,23,0,0,-1.17,1,1,0,0
positive,1,1,0,27,1,0,-0.37,2,0,0,0
positive,0,0,1,19,0,0,-1.08,1,0,2,2
positive,0,0,2,24,0,0,-1.35,3,2,0,0
positive,1,0,0,3,0,0,0.00,0,0,0,0
negative,0,0,2,13,0,0,-0.14,3,3,1,1
positive,6,0,0,21,1,0,-0.51,2,1,1,1
neutral,0,0,2,16,0,0,-1.21,0,0,0,0
positive,1,1,0,9,0,0,-0.02,0,0,0,0
positive,0,0,2,8,0,0,-1.00,0,0,0,0
negative,0,0,0,26,0,0,0.27,3,1,0,0
negative,0,0,0,24,0,0,-0.54,1,2,0,0
neutral,3,0,0,22,0,0,-0.02,1,0,1,1
positive,2,0,1,26,0,0,-1.45,0,3,2,2
neutral,0,0,1,25,0,0,-0.49,5,2,0,0
neutral,2,0,0,20,0,0,-0.29,0,1,0,0
neutral,0,0,0,17,0,0,-1.12,0,1,0,0
objective,0,0,1,22,0,0,-3.11,0,0,0,0
objective,1,0,1,23,0,0,-1.72,0,1,0,0
neutral,0,0,4,24,0,0,-0.76,0,2,0,0
objective,0,0,8,22,0,0,-1.85,0,2,0,0
positive,0,0,4,23,0,0,-1.70,2,1,2,2
positive,3,1,3,29,0,0,-0.66,1,0,1,1
positive,3,0,1,28,0,0,-1.74,2,3,0,0
neutral,0,2,0,10,0,0,0.33,0,0,0,0
objective,0,0,1,20,0,0,-1.67,0,0,0,0
objective,0,0,4,22,0,0,-1.31,1,1,0,0
objective,0,0,1,19,0,0,-1.33,1,0,0,0
negative,0,0,4,17,0,0,0.22,0,0,1,1
objective,0,0,3,19,0,0,-2.01,1,1,2,2
objective,0,1,5,35,0,0,-1.96,2,3,0,0
neutral,0,0,1,11,0,0,-0.81,0,0,0,0
positive,0,0,2,22,0,0,-1.29,0,0,1,1
negative,0,0,0,26,0,0,-0.24,2,0,2,2
positive,0,0,1,25,0,0,0.10,1,0,0,0
positive,0,1,3,12,0,0,-0.33,0,0,2,2
objective,0,0,1,18,0,0,-0.69,0,2,2,2
positive,1,0,5,29,0,0,-0.87,2,0,2,2
positive,1,0,0,26,1,0,-2.16,3,2,2,2
objective,0,0,1,25,0,0,-0.06,1,1,1,1
neutral,0,0,1,15,0,0,-1.57,0,0,0,0
objective,0,0,5,23,0,0,-1.00,1,1,0,0
negative,0,0,3,18,0,0,-1.20,1,1,1,1
objective,0,0,4,25,0,0,-3.06,1,2,0,0
neutral,0,1,0,23,0,0,-2.71,0,1,1,1
objective,0,0,1,18,0,0,-0.99,2,1,2,2
positive,0,0,1,19,0,0,-2.01,2,0,0,0
objective,0,2,0,24,0,0,-1.93,1,1,0,0
positive,0,0,6,10,0,0,-0.63,0,1,1,1
objective,0,0,1,26,0,0,-3.06,0,1,0,0
positive,0,0,0,20,0,0,0.57,0,0,1,1
positive,1,0,2,21,0,0,0.27,5,0,3,3
objective,2,0,0,17,0,0,-1.02,1,1,0,0
positive,2,0,4,19,0,0,-0.35,1,1,1,1
objective,0,0,7,27,0,0,-0.63,1,0,1,1
objective,0,0,2,28,0,0,-1.00,1,1,0,0
positive,2,0,0,23,0,0,0.35,3,1,1,1
neutral,0,0,4,25,0,0,-2.13,3,1,2,2
neutral,0,3,1,25,0,0,-2.73,1,0,0,0
positive,0,0,0,22,0,0,-1.58,3,4,1,1
positive,1,0,3,25,0,0,-1.26,1,1,1,1
negative,0,0,2,25,0,0,-0.45,2,0,1,1
neutral,0,0,1,27,0,0,1.01,2,3,1,1
neutral,1,0,4,23,0,0,0.31,0,0,0,0
positive,0,0,3,26,0,0,0.57,3,0,2,2
positive,5,0,2,21,0,0,0.29,2,0,3,3
negative,0,0,0,25,0,0,-2.99,1,2,1,1
neutral,2,0,7,19,0,0,-1.33,3,2,0,0
neutral,1,0,4,23,0,0,-1.41,2,0,0,0
positive,0,1,1,24,0,0,-0.06,1,0,2,2
negative,0,0,2,25,0,0,-1.71,2,4,0,0
positive,0,0,2,26,0,0,-0.90,2,1,1,1
neutral,0,0,1,27,0,0,-2.22,2,1,0,0
neutral,0,0,0,22,0,0,0.59,3,1,2,2
objective,1,0,7,24,0,0,0.00,1,1,1,1
neutral,0,0,4,26,0,0,-3.25,0,0,1,1
positive,0,0,0,27,0,0,-0.68,2,3,2,2
negative,0,0,3,28,0,0,-0.55,2,6,1,1
objective,0,0,1,28,0,0,2.04,5,6,0,0
neutral,0,1,1,21,0,0,-0.82,0,2,1,1
negative,1,2,0,10,0,0,-0.44,1,0,2,2
objective,0,0,1,15,0,0,-1.18,0,0,1,1
positive,0,0,4,22,0,0,-1.01,3,2,2,2
objective,2,0,1,26,0,0,-0.69,0,0,1,1
positive,0,1,1,14,0,0,-0.68,0,0,2,2
positive,3,0,0,23,0,0,-1.65,5,2,4,4
positive,2,0,2,30,0,0,-1.81,1,0,1,1
objective,0,0,1,23,0,0,-1.25,1,0,0,0
neutral,0,0,3,25,0,0,-2.27,2,1,0,0
positive,0,0,0,18,0,0,-0.08,2,3,1,1
negative,0,0,1,19,0,0,-0.96,2,0,1,1
negative,0,0,8,29,0,0,0.01,3,2,0,0
positive,0,0,2,27,0,0,-1.99,3,1,3,3
negative,0,0,0,13,0,0,0.32,0,1,0,0
negative,0,0,3,27,0,0,-0.06,1,2,1,1
positive,1,0,0,12,0,0,0.25,1,0,1,1
neutral,0,0,3,28,0,0,-1.91,3,3,1,1
objective,0,0,4,25,0,0,-0.46,0,1,2,2
positive,2,0,1,22,0,0,-0.85,1,0,0,0
neutral,0,0,1,22,0,0,-1.01,3,2,0,0
negative,0,0,0,8,0,0,-1.00,0,1,0,0
negative,0,0,0,17,0,0,-1.57,4,4,1,1
positive,0,0,1,22,0,0,0.03,1,1,1,1
positive,0,0,1,26,1,0,-1.12,4,0,1,1
neutral,0,0,2,20,0,0,-0.34,4,2,0,0
positive,0,0,0,11,0,0,-0.38,0,1,0,0
positive,0,0,3,21,0,0,1.25,3,2,1,1
positive,0,2,0,8,0,0,-0.15,0,0,0,0
positive,0,0,1,22,0,0,-0.08,1,1,3,3
negative,0,0,6,17,0,0,-0.54,2,0,2,2
negative,0,0,1,19,0,0,-2.61,1,1,1,1
objective,0,0,1,23,0,0,0.84,4,3,2,2
positive,1,1,0,14,0,0,-1.15,1,1,0,0
positive,0,0,4,24,0,0,-2.14,1,1,1,1
neutral,0,0,2,28,0,0,-2.36,5,1,1,1
neutral,2,0,0,19,0,0,-1.71,0,0,0,0
positive,0,0,1,29,0,0,-0.98,1,2,1,1
objective,0,0,0,14,0,0,0.01,0,1,0,0
positive,0,0,0,32,0,0,-0.30,1,0,1,1
neutral,2,0,1,26,0,0,-1.37,0,0,0,0
neutral,0,0,4,23,0,0,-0.15,1,3,1,1
objective,0,0,7,25,0,0,-0.35,3,2,0,0
negative,0,0,1,14,0,0,-0.17,1,0,1,1
objective,0,0,1,19,0,0,-1.31,1,4,1,1
positive,0,0,3,22,0,0,-2.32,3,1,0,0
objective,0,0,0,23,0,0,-0.08,2,1,1,1
positive,1,1,0,15,0,0,-1.13,1,0,2,2
positive,2,0,2,21,0,0,-0.39,1,0,1,1
objective,1,0,0,15,0,0,-0.89,0,0,0,0
positive,0,0,1,11,0,0,-1.14,2,1,1,1
neutral,0,1,0,12,0,0,0.53,0,1,1,1
negative,2,0,3,28,0,0,-0.05,1,0,0,0
neutral,0,0,1,23,0,0,-1.03,2,1,0,0
neutral,0,0,1,21,0,0,-1.01,2,2,2,2
neutral,1,0,1,28,0,0,-1.73,1,0,1,1
negative,0,0,4,12,0,0,-1.38,1,0,0,0
neutral,0,0,0,17,0,0,-0.92,0,3,0,0
objective,4,0,1,21,0,0,-1.28,3,0,1,1
neutral,0,0,0,11,0,0,-0.30,1,1,2,2
positive,0,0,1,18,0,0,0.39,2,1,1,1
negative,0,0,0,22,0,0,-2.69,0,1,0,0
positive,0,3,0,13,0,0,0.01,1,0,1,1
neutral,0,1,0,15,0,0,-0.12,2,1,1,1
negative,0,1,1,20,0,0,-1.90,0,0,0,0
objective,0,0,8,25,0,0,-0.33,2,2,0,0
neutral,0,0,4,23,0,0,-0.84,0,3,2,2
neutral,0,1,0,15,0,0,-1.09,1,1,0,0
neutral,0,0,0,16,0,0,-0.95,2,1,1,1
positive,17,0,0,29,1,0,-1.04,1,3,1,1
objective,0,0,2,15,0,0,-0.12,0,1,0,0
positive,0,0,2,17,0,0,-0.00,1,0,1,1
objective,0,0,1,14,0,0,-1.25,1,0,0,0
positive,0,0,8,18,1,0,-0.34,0,0,1,1
positive,10,0,0,21,0,0,-0.61,2,0,1,1
neutral,0,0,0,9,0,0,0.57,0,0,0,0
negative,0,0,2,23,0,0,-1.46,3,3,1,1
positive,1,0,0,9,0,0,-0.03,0,0,2,2
objective,0,0,2,24,0,0,-1.44,1,0,0,0
objective,0,0,1,25,0,0,-0.87,0,1,0,0
neutral,0,1,4,30,0,0,-3.75,0,3,0,0
neutral,0,0,4,13,0,0,-0.28,0,2,0,0
negative,0,0,0,4,0,0,0.00,1,1,0,0
positive,4,1,0,22,0,0,-1.91,1,1,1,1
positive,0,0,1,13,0,0,0.81,0,0,2,2
positive,2,0,0,20,1,0,-0.18,2,0,1,1
negative,0,0,2,22,0,0,-1.88,0,0,0,0
neutral,0,0,3,6,0,0,-0.36,0,0,0,0
positive,0,0,0,14,0,0,0.01,2,1,1,1
positive,0,0,1,20,0,0,-0.78,2,0,2,2
neutral,1,0,4,14,1,0,-1.20,0,0,0,0
objective,0,0,10,27,0,0,-1.26,2,1,0,0
negative,0,1,8,22,0,0,-1.28,4,0,4,4
neutral,0,0,5,19,0,0,-1.40,2,2,2,2
neutral,1,0,2,10,0,0,-1.00,0,1,0,0
neutral,0,2,0,20,0,0,-1.29,0,0,0,0
positive,0,0,2,15,1,0,1.09,2,0,1,1
negative,0,0,0,13,0,0,-1.00,0,3,0,0
positive,0,0,1,25,0,0,0.07,2,1,2,2
neutral,0,0,3,16,0,0,-0.58,1,1,1,1
positive,3,0,4,21,0,0,-0.36,1,1,2,2
positive,0,0,1,25,0,0,-1.57,3,1,2,2
neutral,1,1,0,14,0,0,-1.00,0,0,0,0
negative,0,1,1,13,0,0,-0.14,0,1,0,0
positive,0,0,1,26,0,0,0.95,2,0,2,2
positive,1,1,0,20,0,0,-1.74,1,1,0,0
objective,1,0,2,17,0,0,-0.69,0,0,0,0
neutral,0,0,1,24,0,0,-1.04,0,2,0,0
negative,0,0,5,37,0,0,-1.55,1,2,1,1
positive,1,0,0,21,0,0,-2.55,3,0,3,3
objective,0,0,3,25,0,0,-1.67,0,1,0,0
neutral,0,0,4,24,0,0,-1.17,1,1,0,0
positive,0,0,2,20,0,0,-0.54,1,0,0,0
negative,0,0,3,19,0,0,0.35,0,1,0,0
neutral,0,0,3,15,0,0,-0.58,0,0,1,1
positive,1,0,1,28,0,0,0.73,3,0,2,2
positive,1,0,0,18,0,0,-2.30,1,2,0,0
positive,0,0,1,14,0,0,-0.39,0,1,0,0
neutral,0,0,1,28,0,0,-1.61,1,0,1,1
positive,9,0,0,18,0,0,-0.96,2,1,1,1
negative,0,0,6,23,0,0,-0.57,0,1,0,0
positive,0,0,4,23,0,0,0.24,1,3,2,2
positive,0,0,0,21,0,0,-1.03,4,1,1,1
positive,0,0,1,26,0,0,-1.91,2,2,2,2
neutral,0,0,1,20,0,0,-1.08,3,2,1,1
positive,0,0,1,17,0,0,-1.26,0,0,0,0
objective,0,0,4,21,0,0,-1.47,0,1,0,0
positive,0,0,4,23,1,0,-1.98,0,1,0,0
positive,1,0,9,22,0,0,-0.18,1,1,3,3
negative,0,0,1,12,0,0,-1.28,0,0,0,0
objective,0,0,5,31,0,0,-1.56,4,2,0,0
neutral,0,0,4,22,0,0,-0.52,2,3,0,0
negative,2,0,4,29,0,0,-2.55,0,1,0,0
positive,4,0,0,22,0,0,-0.53,2,0,2,2
neutral,0,0,5,26,0,0,-0.74,2,2,0,0
positive,1,1,1,24,0,0,0.61,3,0,4,4
neutral,0,1,0,29,0,0,-0.05,2,3,1,1
neutral,0,0,1,11,0,0,0.32,1,0,1,1
positive,1,0,0,17,0,0,-1.61,0,0,2,2
objective,0,0,2,30,0,0,-0.80,1,1,1,1
positive,0,0,1,16,1,0,-0.34,2,1,0,0
negative,0,0,2,27,0,0,-0.94,0,1,0,0
positive,0,0,0,15,1,0,0.40,1,0,2,2
negative,1,0,0,14,0,0,-0.62,0,1,0,0
positive,1,0,0,20,0,0,-1.36,1,0,1,1
objective,0,0,4,23,0,0,-2.00,0,1,0,0
objective,0,0,1,20,0,0,-1.70,1,1,1,1
positive,0,1,2,23,0,0,-1.04,3,2,3,3
neutral,1,0,1,13,0,0,-0.41,1,0,2,2
objective,0,0,1,11,0,0,-0.94,0,0,0,0
positive,2,0,0,17,0,0,-0.75,0,1,1,1
positive,0,0,0,29,0,0,-1.68,6,4,5,5
objective,0,0,5,26,0,0,-1.50,1,0,0,0
positive,1,0,0,19,0,0,1.29,2,0,0,0
positive,0,0,0,24,0,0,0.54,0,0,1,1
neutral,0,0,4,25,0,0,-0.74,0,0,1,1
positive,0,0,1,24,0,0,-2.48,1,0,0,0
positive,2,0,0,14,0,0,0.10,1,0,1,1
neutral,0,0,0,11,0,0,-0.30,0,0,0,0
positive,0,0,0,4,0,0,0.00,0,0,0,0
positive,2,0,0,19,0,0,-1.01,1,1,2,2
objective,0,0,2,18,0,0,1.46,3,2,0,0
positive,0,0,0,24,0,0,-0.95,2,1,2,2
positive,0,0,1,23,0,0,0.52,1,3,1,1
positive,0,0,0,31,0,0,-3.38,2,1,3,3
objective,0,0,12,26,0,0,-0.53,6,4,1,1
positive,2,0,1,16,0,0,-2.58,2,3,1,1
objective,0,1,3,28,0,0,0.08,2,2,0,0
neutral,0,0,4,21,0,0,-1.06,2,0,3,3
objective,1,0,1,18,0,0,-0.68,0,0,0,0
negative,2,0,2,22,0,0,0.04,0,2,1,1
neutral,0,0,2,23,0,0,-0.89,2,2,0,0
negative,10,0,0,15,0,0,-0.68,2,0,4,4
negative,4,0,0,15,0,0,0.44,0,1,0,0
neutral,0,0,3,13,0,0,-0.89,0,0,0,0
objective,0,0,0,5,0,0,-0.07,0,0,0,0
objective,0,0,1,17,0,0,0.24,1,1,1,1
positive,0,0,1,19,0,0,-0.67,2,0,2,2
neutral,1,1,0,22,0,0,0.05,0,0,1,1
objective,1,0,2,25,0,0,-1.23,2,1,0,0
positive,4,0,0,22,0,0,-1.08,3,0,3,3
positive,0,0,0,20,0,0,-0.57,2,2,0,0
objective,0,1,0,7,0,0,-0.83,1,0,0,0
objective,0,1,1,17,0,0,-1.20,1,0,1,1
objective,0,0,4,24,0,0,-0.89,3,0,2,2
positive,3,0,4,23,0,0,-1.72,3,0,1,1
positive,2,0,0,13,0,0,-0.07,1,1,1,1
neutral,0,0,4,23,0,0,-0.69,2,1,0,0
positive,0,0,3,23,0,0,-0.30,5,0,5,5
negative,0,0,0,19,0,0,-0.72,1,0,0,0
positive,0,1,1,29,0,0,0.20,1,0,1,1
neutral,0,0,2,23,0,0,-0.90,2,0,0,0
positive,0,0,5,24,0,0,-1.23,1,0,2,2
positive,0,0,0,29,1,0,-1.60,3,1,2,2
positive,1,0,1,17,0,0,-0.99,0,1,2,2
positive,1,0,0,14,0,0,-1.24,0,1,0,0
neutral,0,0,2,23,0,0,-1.99,0,0,0,0
objective,0,0,0,14,0,0,-1.07,0,2,2,2
negative,0,0,0,15,0,0,-0.33,1,0,1,1
negative,0,0,2,10,0,0,0.13,1,1,0,0
negative,0,0,1,24,0,0,-2.16,0,0,0,0
positive,1,0,1,27,0,0,1.10,1,0,3,3
neutral,0,1,0,11,0,0,-0.87,1,0,1,1
positive,0,0,1,22,0,0,-0.71,3,2,2,2
positive,0,0,7,23,0,0,-0.63,2,2,1,1
negative,0,0,0,10,0,0,-0.70,0,1,0,0
objective,0,0,0,27,0,0,0.54,2,0,0,0
positive,1,0,2,22,0,0,-0.92,1,0,1,1
negative,1,0,4,27,1,0,-1.60,0,1,0,0
neutral,2,0,2,23,0,0,-1.45,1,1,1,1
objective,0,0,1,15,0,0,-0.98,0,0,0,0
negative,1,1,0,23,0,0,0.32,3,1,2,2
positive,0,0,0,16,3,0,-1.00,2,2,1,1
negative,0,0,1,14,0,0,-0.02,1,0,1,1
negative,0,0,1,28,0,0,-0.22,2,1,1,1
negative,0,0,0,19,0,0,-0.59,0,0,0,0
neutral,3,1,1,19,0,0,-1.60,3,2,0,0
neutral,0,0,1,28,0,0,0.40,2,2,2,2
positive,0,0,1,29,0,0,-1.65,0,0,1,1
objective,0,0,2,13,0,0,-0.61,0,1,0,0
neutral,0,1,0,22,0,0,-1.87,2,0,1,1
objective,1,0,1,24,0,0,-0.94,1,1,0,0
negative,0,0,6,24,0,0,-1.62,0,0,2,2
neutral,0,0,5,27,0,0,-1.80,2,0,0,0
objective,0,0,1,17,0,0,0.24,0,0,0,0
positive,2,0,0,29,0,0,-0.87,2,3,1,1
positive,0,0,2,29,0,0,-0.61,1,1,1,1
negative,0,0,0,19,0,0,-0.66,1,0,1,1
neutral,0,0,3,17,0,0,-0.41,3,2,0,0
negative,0,0,1,23,0,0,-0.17,1,1,1,1
positive,2,0,4,23,0,0,-1.07,1,0,1,1
objective,0,0,0,13,0,0,-1.23,0,1,0,0
positive,2,0,0,4,0,0,0.00,0,0,0,0
positive,0,0,0,23,0,0,0.46,2,1,1,1
positive,1,0,5,22,0,0,-1.25,2,0,0,0
objective,3,2,0,23,0,0,-0.99,2,2,1,1
positive,1,0,0,13,0,0,-0.17,2,0,2,2
neutral,0,0,2,13,0,0,-0.97,0,0,1,1
neutral,0,1,0,10,0,0,-0.11,0,0,0,0
positive,0,0,2,20,0,0,-1.46,1,0,0,0
positive,0,0,3,25,0,0,-0.65,1,2,1,1
neutral,0,0,1,25,0,0,-2.55,1,1,0,0
objective,0,1,0,8,0,0,-0.28,0,0,0,0
positive,1,0,3,14,0,0,-0.94,1,1,1,1
positive,2,0,1,25,0,0,-0.41,0,0,1,1
positive,0,0,1,22,0,0,-2.00,1,1,2,2
positive,0,0,0,28,0,0,0.76,1,0,2,2
objective,0,0,1,25,0,0,-0.50,1,1,0,0
neutral,0,0,5,26,0,0,-0.56,2,0,1,1
neutral,0,0,1,23,0,0,-2.05,3,3,0,0
neutral,0,0,1,26,0,0,-0.23,2,3,0,0
neutral,0,0,0,15,0,0,0.88,1,0,1,1
positive,0,0,2,22,0,0,0.29,1,0,1,1
negative,0,0,1,24,0,0,-1.57,3,3,0,0
negative,0,0,2,28,0,0,-0.74,2,1,0,0
negative,0,0,1,17,0,0,-0.80,1,0,1,1
positive,1,0,1,20,1,0,-0.59,0,0,1,1
positive,0,0,1,12,0,0,-1.85,0,0,0,0
negative,0,0,0,26,0,0,-2.09,4,4,2,2
positive,2,1,4,18,0,0,-0.97,1,0,3,3
positive,4,0,0,28,1,0,-0.92,3,0,2,2
positive,0,0,2,25,0,0,-1.41,0,0,1,1
positive,0,0,2,17,0,0,-0.67,2,1,2,2
objective,0,0,0,8,0,0,1.05,2,0,2,2
positive,0,1,1,20,0,0,-1.50,0,1,0,0
positive,1,0,0,13,1,0,0.01,1,0,1,1
objective,0,0,2,20,0,0,-0.23,2,0,1,1
objective,0,0,4,23,0,0,-1.70,2,1,0,0
objective,0,0,1,10,0,0,0.53,0,1,0,0
objective,0,2,0,19,0,0,-1.59,1,4,0,0
negative,0,1,2,27,0,0,-2.05,3,3,1,1
positive,1,0,2,19,0,0,-1.74,1,1,1,1
positive,3,0,0,26,0,0,-2.16,3,0,1,1
positive,0,0,1,8,0,0,-0.25,2,0,3,3
positive,1,0,0,13,0,0,0.12,1,0,1,1
neutral,0,0,2,21,0,0,-0.02,1,3,2,2
neutral,0,0,2,25,0,0,-1.85,1,0,1,1
negative,0,1,1,20,0,0,-0.64,0,0,0,0
objective,0,0,4,20,0,0,-0.57,2,0,0,0
neutral,0,0,4,22,0,0,-0.33,2,1,0,0
neutral,0,0,4,23,0,0,-0.98,0,1,1,1
negative,0,0,1,17,0,0,-1.68,1,1,1,1
neutral,1,1,0,19,0,0,-0.50,0,1,0,0
neutral,0,0,2,14,0,0,-0.70,1,0,0,0
neutral,0,0,0,11,0,0,-0.32,0,0,0,0
objective,0,1,0,9,1,0,-0.33,0,0,0,0
objective,0,0,4,21,0,0,-0.39,1,0,0,0
negative,0,0,1,16,0,0,0.52,0,0,0,0
positive,0,0,0,17,0,0,-0.12,3,1,2,2
negative,0,0,5,27,0,0,-0.71,1,0,1,1
negative,0,0,2,20,0,0,-0.45,1,2,0,0
positive,0,0,3,22,0,0,1.00,3,1,6,6
negative,0,0,3,24,0,0,-1.22,1,2,0,0
negative,0,0,0,24,0,0,-0.82,2,2,1,1
positive,1,0,4,20,0,0,-0.36,0,1,0,0
positive,0,0,4,25,0,0,-1.35,2,2,1,1
neutral,0,0,3,28,0,0,-0.99,4,2,1,1
neutral,0,1,0,24,0,0,-2.16,1,1,1,1
objective,0,0,4,26,0,0,-2.54,2,2,1,1
positive,0,0,2,23,0,0,0.86,1,1,1,1
positive,0,0,0,19,0,0,-1.52,1,0,0,0
objective,0,0,7,15,0,0,0.21,1,0,1,1
positive,1,0,0,12,1,0,-0.10,0,0,0,0
neutral,0,1,2,25,0,0,-2.63,1,1,0,0
positive,2,0,1,12,0,0,-0.19,1,0,1,1
objective,0,0,0,13,0,0,-0.85,0,1,0,0
negative,0,0,1,9,0,0,-0.33,1,1,0,0
neutral,0,0,4,26,0,0,0.29,4,3,0,0
objective,0,0,0,11,0,0,-0.94,0,0,0,0
negative,3,0,2,21,0,0,-1.71,2,0,0,0
negative,0,0,0,2,0,0,-0.36,0,0,0,0
neutral,0,0,4,23,0,0,-2.74,1,1,1,1
positive,2,0,0,22,0,0,-1.53,1,0,1,1
positive,0,0,1,16,0,0,-1.05,1,3,1,1
negative,0,1,3,25,0,0,-1.16,0,0,0,0
negative,0,0,1,25,0,0,-0.03,2,0,2,2
objective,2,0,0,16,0,0,-0.59,0,0,0,0
positive,1,0,1,16,1,0,-0.71,0,0,0,0
neutral,0,0,4,22,0,0,-1.66,0,1,0,0
objective,0,0,1,25,0,0,-1.92,1,1,0,0
positive,0,0,0,9,0,0,-0.33,1,0,0,0
positive,0,1,2,25,0,0,-0.15,1,0,2,2
neutral,0,0,3,10,0,0,-0.50,0,0,0,0
positive,1,0,1,20,0,0,-1.21,1,1,1,1
neutral,0,0,2,22,0,0,-2.22,0,1,2,2
negative,0,0,1,14,0,0,-1.04,0,0,0,0
positive,1,0,2,21,0,0,-1.03,0,1,0,0
neutral,0,0,1,19,0,0,-1.62,2,0,1,1
neutral,0,0,2,28,0,0,-2.81,2,1,0,0
